Number,Tweet
33137,*@EuroGuido @eucopresident The last time there was a #Brexit the Roman Empire collapsed.
33138,*@AlanBryn1 @theordinaryman2 
33139,*Why the Roman empire worked ‰ÛÒ and the EU empire may not
33141,*@uglyhonest @nightingalern Brexit?? Don't know. There will be 3 who fall AWAY from EU or Revived Roman Empire. Getting interesting
33142,*It would not be the first #Brexit in history: about 1600 years ago #Britain left the #RomanEmpire. https://en.wikipedia.org/wiki/Roman_Britain ‰Û_
33144,*Brexit could lead to a return of the dominance of the Roman Empire over Britain. Hadrian to return. Savagery to rule 
33145,*Tony Blair and John Major will warn that a Brexit could totally dismantle the UK http://read.bi/1VNXyL0  
33146,"*#familybreakdown, invoked by satan or #roman #empire over last 50 years means most are unable to see #good, & are tempted by #lust. #BrExit"""
33147,*German takeover of #EU compared to ROMAN EMPIRE as another Schulz ally bags key role. #BrExit   
33148,*@LifeSite #EU is determined to bring back the decadence of the Roman Empire by becoming it. #Brexit
33150,*The Roman Empire kept Europe united for centuries as Boris Johnson well knows. Our AD 410 #Brexit plunged us into the Dark Ages. #BorisTrump
34435,*Europe USA  Britain; reliving a Roman Empire downfall. WE will only continue to decline; BREXIT or be flooded to the gills with 75 mill
34436,*A Roman Governor of Brittania took us out of the Roman Empire for about 10 yrs - he was assassinated & we were re-assimilated. #brexit
34437,*It's an endorsement of the Brexit from the Roman Empire.  
34438,*Britain's oldest hand-written document unearthed in London dig http://trib.al/PNHH0hH  
34439,"*the dark ages followed collapse of the Roman Empire, #Brexit could be a similar turning point """
34440,*@Stop_The_EU @CoventryUKIP like the Roman empire it got so large it collapsed on itself as will the EU in a few short years #Brexit
34442,"*Centuries later, in records of the time after the fall of a near-mythical Roman Empire, parallels were seen in Italian City-states. #Brexit"""
34443,*Does the Roman Empire offer lessons 4 #Brexit?  @holland_tom's erudite article http://nyti.ms/1WpT7ab  || cc: @wmarybeard | #Bremain #EUref
34444,*When the Barbarous Brits First Quit Europe http://www.nytimes.com/2016/05/29/opinion/sunday/when-the-barbarous-brits-first-quit-europe.html ‰Û_ #history #RomanEmpire #Brexit
34445,"*To exclude #BritishCommonwealth & US #people entry to #UK, vote to #remain in #eu #treatyOfrome, #romanempire #organizedcrime. #BrExit"""
34446,*Brexit... Leaving the Roman Empire.... Jesus fuck someone stop The Narrativety 
34447,"*1600 centuries before the EU, the Brits quit Europe for the first time http://nyti.ms/25pmGur  via @nytopinion"""
34448,*Brexit logic
34449,"*#Brexit is empire-era trick -> yup @BorisJohnson spoke of empires (3rd Reich, Roman Empire, Brit emp not as too obv) """
34450,"*with the Roman empire weakening in the 5th century, Britain chose #Brexit Britons‰Ûª long history of quitting Europe‰Û_ http://www.nytimes.com/2016/05/29/opinion/sunday/when-the-barbarous-brits-first-quit-europe.html ‰Û_"""
34451,"*1,600 years before the EU, #Brexit meant leaving the #RomanEmpire. When the Barbarous Brits First Quit Europe  INYT  http://mobile.nytimes.com/2016/05/29/opinion/sunday/when-the-barbarous-brits-first-quit-europe.html?rref=collection%2Ftimestopic%2FEuropean%20Union&action=click&contentCollection=timestopics&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=collection&referer=http://www.nytimes.com/topic/organization/european-union?inline=nyt-org ‰Û_"""
34452,"*Sixteen hundred years before the European Union, Brexit meant leaving the Roman Empire. http://nyti.ms/1NScs18 """
34453,*#Brexit  Given the fearmongering allow me give you Brits some advice:  #Britain has done well before the EU & after the Roman Empire.
36154,*@DanHannanMEP @fvdemocratie @MartinSelmayr @JunckerEU is a dictator who uses his power to create a new Roman Empire #historicmistake #brexit
36155,*BREXIT ANYONE? Reviving Roman Empire Gestapo Growing | Rapture Forums @TheCarCzarsPage
36156,*#Brexit compromise no. 3
36157,"*As """"Brexit"""" from the EU approaches, Europe's left is divided: """"Larger now than the Roman Empire of two th... http://peoplesworld.org/as-brexit-from-the-eu-approaches-europe-s-left-is-divided/?utm_source=twitterfeed&utm_medium=twitter ‰Û_ """
36158,*#RemainInEU Roman Empire destroyed the Jewish Second Temple. Jewish Hollywood cast British actors as Romans in movies. #Brexit
36159,*#Brexit The Roman Empire at the death of Julius Caesar in 44 BC and the Roman Empire in 550 AD.
36160,*Brexit the Movie?
36161,"*@wmarybeard can you imagine Britain being allowed a referendum in , say AD 300 to #Brexit the Roman Empire?"""
36162,*Remember when the Roman Empire split?  Yeah that was the beginning of the end of that..
36163,*@zerohedge Turkey veto could be the clincher for Brexit. Roman Empire here were Turks.  They called the coins Turk's Heads @steve_sedgwick
36164,*The strongest argument for #Brexit is the  EU #migrantcrisis !! Even the Roman Empire had collsped under its weight ! 
36165,*#Brexit fantasist desperate to forget what Britain was like before the Roman Empire. 
36166,"*#Britain wasn't #strongerin the Roman Empire, #America wasn't #strongerin the British Empire, Britain isn't #strongerin the #eu empire."""
36167,"*#UK loses å£1.7billions net a #year due to #eu, the #dodgy #roman #empire, in #loveOfmoney, the #rootOfAllEvil. #showbiz & #politics #BrExit"""
36171,*@David_Cameron One Nation this. One Nation that. Sounds quite fascist. #brexit to escape the new Roman Empire.
36172,*@StrongerIn If the EU is not an attempt to recreate the Roman Empire why was EEC founded with the Treaty of Rome? Hitler wanted same #brexit
36174,*@PDSutherlandUN EU + others have tried to recreate Roman Empire golden age of unity. Why else EEC founded with Treaty of Rome? #brexit
37619,"*#Brexit is the beginning of the end of #EU, just as it was the first 2 leave the control of the Roman empire"
37620,*#Brexit campaigners have a strong case against EU. The Roman Empire couldn‰Ûªt unite Europe & Napoleon & Hitler also tried this out but failed
37621,*The last time Britain left a United Europe the Western Roman Empire fell. #Brexit
37623,*#BorisJohnson is correct when he says the #EU is trying to recreate the Roman Empire which was run by an elite just like the EU is. #brexit
37625,*@InfoSecPlaya EU is the glue of Peace in Northern Ireland & Balkans plus longest time since Roman Empire without major war in Europe #Brexit
37626,*I'm not joking when I say the #EU is modelling itself on the Roman Empire.
37627,*@BBCRadio4 The Roots of Identity. Fascinating programme. Wonder how Britons felt about collapse of Roman Empire? 2016? #LeaveEU #Brexit
37628,*#Brexit Flash: Vitalstatistix warns sky could fall on head of Britons if they leave new Roman Empire #EU
37629,*Is the #EU making the same mistake that the Roman Empire made 1700 years ago? #SyrianRefugees #EUref #Brexit 
37630,"*#EU has an 'end of the Roman Empire' feeling to it, with the void being filled by despots. UK must #Brexit this sinking behemoth. #EUref"""
37631,*The new Roman Empire? Eventually all empires fall. Hopefully a potential Brexit will be a necessary wake up call.. 
37632,*Is this what you call democracy and transparency? #EUdialogues @EU_Commission Have a read at this: http://firearms-united.com/2016/05/07/how-the-council-works/ ‰Û_ #EUgunban #EUpol
37633,*Up until the point #BorisJohnson calculated Brexit would make him PM he believed in Turkey joining the EU and compared EU to Roman Empire
37634,*So excited that the Roman Empire is entering the #Brexit debate! 
37635,"*@merichio ...history shows the fall of the Roman Empire,the Third Reich , USSR......now the EU is next...BREXIT"""
37636,"*@rodadams46 EU is attempt to recreate Roman empire. But like Romans, Napoleon and Hitler, history tells us EU will fail. #brexit"""
37637,*#EU is Roman Empire Pope is Emperor #Brexit #Russia
37638,*@crown_cardinal @globalpulsemag The Roman army stopped at roughly same latitude right across Europe. Because climate determines culture.
37640,"*Egyptian empire died, Greek empire died, Roman empire died, British empire died, now the European empire dying. #Brexit  for a strong UK."""
39173,*@Nigel_Farage Brexit is possible. UE the 2.0 version of wicked Roman Empire.
39174,"*The #EU, in the form of a revived Roman Empire, is a vital #KEY in the construction of a New World Order. #Brexit """
39176,"*Bloody Turks, coming over 'ere, slaying our dragons... Probably got a Visa for the Roman Empire too... #Brexit """
39177,*Facts about #StGeorgesDay - St George was actually from Turkey http://bit.ly/1No4RXt  
39178,"*On BRExit: no army has crossed Rhine river in more than 70 yrs, and  this is the longest period of peace on the Rhine since Roman Empire"""
39179,"*3/4 In Cymbeline, the king is tricked into pursuing #Brexit from the Roman Empire by wicked queen & dopey son @The_Globe @TheRSC"""
39183,"*Islamist extremists aim to break up the European Union, which they see as a successor to the Roman Empire. #Brexit """
39184,*#Gove claims the #EU is like the late Roman Empire. Exit Brittania - #Brexit and the Fall of Rome. http://goo.gl/UJGzgp  #Remain #UKIP
39185,"*Michael Gove, writing on #Brexit, rather wonderfully namechecks the late Roman Empire, Pitt the Younger & Westeros: https://d3n8a8pro7vhmx.cloudfront.net/voteleave/pages/271/attachments/original/1461057270/MGspeech194VERSION2.pdf?1461057270 ‰Û_"""
39186,"*Gove says EU a failure like the Roman Empire, although after Rome fell we all went backwards and had the Dark Ages.... #MichaelGove #Brexit"""
39188,*Everyone should watch Boris Johnson's 2006 BBC documentary on the Roman Empire and the EU. #EUreferendum #bbcsp #StrongerIn #Brexit
39189,*PETER HITCHENS appeals to 1000 yrs of history to support Brexit: but 1000 years before that we were in Roman Empire 
39190,"*@reviddiver @New_Europe Because they don't give a damn what voters want, only interested in recreating their own version of the Roman Empire"""
39191,*Gold coins didn't save the Roman Empire. Nor will the #Euro save the #EU.
39192,*Today in #history: Anthemius is elevated to Emperor of the Western #Roman Empire. (467 CE) 
39193,"*Brexit: the UK would be leaving at exactly the wrong time: In fact, a more accurate compari... http://bit.ly/20u8mho  #SPQR #RomanEmpire"""
39194,"*If the Muslim Refugees are the Goth Barbarians, then Europe is the Western Roman Empire of 400AD, and North America is Byzantium #Brexit"""
39602,*Forced inlike in the time of the ancient Roman empireand HAS NOTHING TO DO WITH #DEMOCRACY ANYMORE!!!
39603,"*#UK would give up right to self-defence if forced to join #European #army (within 5 yrs), says colonel  http://www.telegraph.co.uk/news/2016/04/02/uk-would-give-up-right-to-self-defence-if-forced-to-join-europea/ ‰Û_ #Britain #EU"""
39604,"*What caused collapse of Roman Empire? Uncontrolled immigration, squandering of gold reserves, reliance on slave labour, corruption. #Brexit"""
39605,*The Roman Empire collapsed from the inside so will the EU #Brexit
39606,*Attila the Hun? The decline and fall of the Roman Empire? Garlic? #Brexit
39607,*@nolahoubear @ohboywhatashot The EU-REGIME is like the oppressing despotic fascistic Roman Empire
39608,"*One World Government. The EU, in the form of a revived Roman Empire, seems part of the picture. #Brexit #Time2Brexit"""
39614,"*Italy claims that Britain technically never left the Roman Empire and that upon a Brexit, it would send ten legions to re-occupy Britain."""
39615,*We have grown up & grown old in a Europe that has enjoyed the longest period of peace since the Roman Empire http://bit.ly/24G4UU9  #Brexit
39616,*So this bloke compares Brexit to denazification and the roman empire. I am totally baffled.  
39617,*@richardlander @VictoriaPeckham Rome wasn't built in a day. Cf denazification after WW2. Shd by rights have equivalent of Nuremberg Trials
39619,"*Perhaps before the Roman Empire fell, it was worrying about the trees to be cut, never seing the wood & its whole fate coming...#EU #brexit"""
39620,"*I just realised - Roman empire was 4.4m Km2, current German Empire is 4.3m km2. #Brexit"""
39622,"*Don't think Boris was quite hinting at 2nd ref idea again, but reminder of my blog on it nevertheless - hard 2 see http://openeurope.org.uk/today/blog/could-there-be-a-second-eu-referendum/#.Vso0j1hXpMI.twitter ‰Û_"""
39623,*BREXIT - So Boris is going for Brexit no doubt with a homily about Fall of Roman Empire as hordes attacked it!
39624,*@DVATW @KateHoeyMP the EU is bloated like the old Roman Empire and look what happened to that #Brexit
41341,"*#Brexit: #Britain was first to exit the #RomanEmpire, will it be the first to exit #EU?"""
41342,"*@LBC #Brexit First the Roman Empire now the European Union Empire what is it with the need to """"control"""" UK @UKIP @bbc @rustyrockets"""
41345,*On what planet can any sensible person believe it is right to pay British Benefits to children in foreign countries? #Brexit #StrongerIn
41348,*Or even the new Roman Empire. Iam Boudica. #LeaveEU #Brexit #StopTheEU #banislam
41349,*Is the EU the new USSR? https://www.rt.com/op-edge/326577-eu-ussr-brussels-london/ ‰Û_
41351,*Rutte said in interview with the FT that the Roman empire collapsed because it did not monitor its borders #Brexit  
41352,"*Dutch begin media offensive on EU border controls, ahead of presidency http://goo.gl/IbPMdU """
41353,*Come on people it's not a radical idea.. This has indeed been known since before the Roman Empire.
41354,"*""""No country or continent can open its borders to all comers without fundamentally weakening itself."""" ‰ÛÓ Tony Abbott, former PM of Australia"""
41355,*Cameron expected to announce 4th September 2017 as #EUref #date - coincidentally the anniversary of the Fall of the Roman Empire. #Brexit
41356,"*The migrant crisis,Grexit and Brexit: a storm  blows apart European unity http://gu.com/p/4a74g/stw  It's just like the Roman Empire under siege"""
41357,"*@Roman___Empire oh true, but also would be less opposition to a financial transaction tax etc with Brexit...surely a leftwards shift?"""
41358,*The Roman empire failed. The British empire failed. The European empire is failing. Learn from history and vote UKIP for Brexit
41359,"*@IroniesToo @johnmknox if ever I needed reminding #ukip stuck in the past, you did it with that quote comparing EU and Roman@Empire #brexit"""
41360,"*Politicians' """"Brexit"""" simulation is like the end of the Roman Empire, says @uli_speck: http://bit.ly/1fmwlbk  via @SPIEGEL_Politik (German)"""
